date,ticker,open,high,low,close,volume
2024-04-24,TSLA,187.27,193.77,184.54,190.99,1856280
2024-04-25,TSLA,190.99,192.76,189.34,191.11,1244735
2024-04-26,TSLA,191.11,192.93,184.58,186.35,1997050
2024-04-29,TSLA,186.35,190.64,184.10,188.36,1389973
2024-04-30,TSLA,188.36,188.86,183.68,184.17,1902092
2024-05-01,TSLA,184.17,186.22,175.87,177.85,2485202
2024-05-02,TSLA,177.85,185.29,176.36,183.75,2336665
2024-05-03,TSLA,183.75,192.52,182.44,191.16,2555098
2024-05-06,TSLA,191.16,201.32,190.00,200.11,3148059
2024-05-07,TSLA,200.11,200.74,197.89,198.51,1289760
2024-05-08,TSLA,198.51,203.15,197.15,201.77,1585289
2024-05-09,TSLA,201.77,212.64,196.73,207.46,2259208
2024-05-10,TSLA,207.46,210.61,203.66,206.81,1182121
2024-05-13,TSLA,206.81,209.34,204.57,207.10,1157208
2024-05-14,TSLA,207.10,215.41,203.87,212.10,2206804
2024-05-15,TSLA,212.10,213.44,206.15,207.47,2098506
2024-05-16,TSLA,207.47,218.21,206.54,217.24,3177760
2024-05-17,TSLA,217.24,221.94,206.62,211.19,2021277
2024-05-20,TSLA,211.19,213.86,206.79,209.44,1352987
2024-05-21,TSLA,209.44,211.63,200.99,203.11,2279898
2024-05-22,TSLA,203.11,215.53,200.65,212.95,2961709
2024-05-23,TSLA,212.95,222.18,211.84,221.04,2698458
2024-05-24,TSLA,221.04,224.25,218.08,221.29,1111127
2024-05-27,TSLA,221.29,224.50,212.14,215.25,2025782
2024-05-28,TSLA,215.25,217.06,196.63,198.29,4136604
2024-05-29,TSLA,198.29,201.05,195.41,198.17,1272066
2024-05-30,TSLA,198.17,199.88,182.39,183.98,3978006
2024-05-31,TSLA,183.98,191.22,182.33,189.52,2435903
2024-06-03,TSLA,189.52,195.05,186.83,192.32,1641435
2024-06-04,TSLA,192.32,192.41,192.10,192.19,1301161
2024-06-05,TSLA,192.19,196.32,187.01,191.12,1215944
2024-06-06,TSLA,191.12,192.40,183.34,184.58,2356218
2024-06-07,TSLA,184.58,185.08,180.32,180.81,2110044
2024-06-10,TSLA,180.81,183.61,173.86,176.59,1849386
2024-06-11,TSLA,176.59,188.58,173.31,185.15,3175084
2024-06-12,TSLA,185.15,190.23,178.90,183.96,1494703
2024-06-13,TSLA,183.96,185.55,181.88,183.47,1041125
2024-06-14,TSLA,183.47,184.70,175.11,176.28,2627386
2024-06-17,TSLA,176.28,186.65,173.36,183.61,2843657
2024-06-18,TSLA,183.61,190.98,181.31,188.61,2064758
2024-06-19,TSLA,188.61,190.24,178.43,179.98,3071485
2024-06-20,TSLA,179.98,189.88,178.13,187.95,2815503
2024-06-21,TSLA,187.95,195.01,186.29,193.29,2089184
2024-06-24,TSLA,193.29,196.77,189.60,193.08,1309643
2024-06-25,TSLA,193.08,194.23,189.62,190.76,1762701
2024-06-26,TSLA,190.76,199.75,190.05,199.01,2871660
2024-06-27,TSLA,199.01,203.28,188.78,192.93,2138553
2024-06-28,TSLA,192.93,196.55,181.86,185.34,2528618
2024-07-01,TSLA,185.34,192.33,184.70,191.67,2616755
2024-07-02,TSLA,191.67,195.35,184.17,187.78,1811055
2024-07-03,TSLA,187.78,192.74,185.31,190.24,1770289
2024-07-04,TSLA,190.24,191.69,186.53,187.96,1517301
2024-07-05,TSLA,187.96,192.50,185.14,189.65,1309848
2024-07-08,TSLA,189.65,193.02,187.71,191.07,1332733
2024-07-09,TSLA,191.07,192.14,186.18,187.23,1820644
2024-07-10,TSLA,187.23,194.74,184.63,192.06,2073625
2024-07-11,TSLA,192.06,196.27,190.25,194.43,1578478
2024-07-12,TSLA,194.43,198.17,185.25,188.89,2111240
2024-07-15,TSLA,188.89,192.52,179.67,183.18,2303877
2024-07-16,TSLA,183.18,186.38,176.21,179.34,1797305
2024-07-17,TSLA,179.34,188.66,178.88,188.18,2957718
2024-07-18,TSLA,188.18,191.51,184.33,187.66,1024810
2024-07-19,TSLA,187.66,192.00,184.68,188.99,1298788
2024-07-22,TSLA,188.99,190.69,188.94,190.64,1374594
2024-07-23,TSLA,190.64,191.92,186.10,187.36,1591432
2024-07-24,TSLA,187.36,198.95,184.60,196.05,2948886
2024-07-25,TSLA,196.05,199.71,193.41,197.06,1334911
2024-07-26,TSLA,197.06,199.47,192.72,195.11,1586972
2024-07-29,TSLA,195.11,197.23,193.27,195.39,1019308
2024-07-30,TSLA,195.39,197.98,180.66,183.09,3538624
2024-07-31,TSLA,183.09,185.46,179.87,182.23,1188624
2024-08-01,TSLA,182.23,190.51,179.61,187.82,2373055
2024-08-02,TSLA,187.82,192.38,184.54,189.08,1199332
2024-08-05,TSLA,189.08,196.31,186.46,193.63,2252352
2024-08-06,TSLA,193.63,200.22,189.75,196.28,1644237
2024-08-07,TSLA,196.28,212.53,192.12,208.12,3588397
2024-08-08,TSLA,208.12,219.39,205.10,216.25,2730783
2024-08-09,TSLA,216.25,222.22,214.33,220.26,1684639
2024-08-12,TSLA,220.26,223.11,211.19,213.97,2284877
2024-08-13,TSLA,213.97,217.64,212.06,215.73,1466888
2024-08-14,TSLA,215.73,217.88,212.59,214.74,1230399
2024-08-15,TSLA,214.74,216.27,211.03,212.55,1369911
2024-08-16,TSLA,212.55,213.72,210.27,211.42,1247484
2024-08-19,TSLA,211.42,215.48,208.72,212.75,1493594
2024-08-20,TSLA,212.75,218.86,212.75,218.86,2385160
2024-08-21,TSLA,218.86,221.88,206.27,209.16,2952832
2024-08-22,TSLA,209.16,209.94,202.81,203.57,2318909
2024-08-23,TSLA,203.57,204.92,196.03,197.34,2198987
2024-08-26,TSLA,197.34,201.32,184.87,188.68,2825737
2024-08-27,TSLA,188.68,188.71,188.63,188.66,1095900
2024-08-28,TSLA,188.66,189.56,183.86,184.73,2099385
2024-08-29,TSLA,184.73,190.12,181.04,186.39,1638926
2024-08-30,TSLA,186.39,193.02,183.77,190.34,1766334
2024-09-02,TSLA,190.34,195.66,182.22,187.45,1607799
2024-09-03,TSLA,187.45,190.62,183.14,186.29,1253674
2024-09-04,TSLA,186.29,193.84,184.47,191.97,2477503
2024-09-05,TSLA,191.97,198.43,188.73,195.13,1812470
2024-09-06,TSLA,195.13,199.89,191.47,196.20,1386689
2024-09-09,TSLA,196.20,203.21,195.39,202.37,2511375
2024-09-10,TSLA,202.37,213.54,200.03,211.10,2738461
2024-09-11,TSLA,211.10,217.79,207.23,213.87,1587263
2024-09-12,TSLA,213.87,223.80,211.31,221.15,2380267
2024-09-13,TSLA,221.15,234.72,218.85,232.30,2933602
2024-09-16,TSLA,232.30,235.80,223.66,227.08,2150630
2024-09-17,TSLA,227.08,228.09,223.86,224.87,1373821
2024-09-18,TSLA,224.87,231.08,219.61,225.80,1146147
2024-09-19,TSLA,225.80,227.85,219.64,221.66,1871279
2024-09-20,TSLA,221.66,224.58,210.47,213.28,2615107
2024-09-23,TSLA,213.28,219.53,209.99,216.21,1512649
2024-09-24,TSLA,216.21,220.13,211.10,215.00,1194254
2024-09-25,TSLA,215.00,220.85,212.43,218.24,1670816
2024-09-26,TSLA,218.24,221.99,215.92,219.65,1281118
2024-09-27,TSLA,219.65,222.54,214.08,216.94,1631597
2024-09-30,TSLA,216.94,219.45,215.30,217.81,1359513
2024-10-01,TSLA,217.81,218.22,210.18,210.57,2618802
2024-10-02,TSLA,210.57,216.09,202.89,208.36,1534813
2024-10-03,TSLA,208.36,216.76,205.11,213.43,1929457
2024-10-04,TSLA,213.43,228.63,211.44,226.51,3387465
2024-10-07,TSLA,226.51,232.67,215.62,221.65,1830462
2024-10-08,TSLA,221.65,225.10,210.60,213.92,2452223
2024-10-09,TSLA,213.92,217.45,213.11,216.62,1673989
2024-10-10,TSLA,216.62,218.52,208.06,209.90,2404481
2024-10-11,TSLA,209.90,211.01,203.64,204.73,2078829
2024-10-14,TSLA,204.73,217.40,204.14,216.78,3355714
2024-10-15,TSLA,216.78,220.06,204.96,208.11,2631973
2024-10-16,TSLA,208.11,210.27,201.79,203.91,2071397
2024-10-17,TSLA,203.91,213.79,201.93,211.74,2652597
2024-10-18,TSLA,211.74,215.43,202.33,205.92,2354470
2024-10-21,TSLA,205.92,210.24,205.17,209.48,1621727
2024-10-22,TSLA,209.48,210.99,202.32,203.79,2338981
2024-10-23,TSLA,203.79,208.66,191.99,196.69,2527411
2024-10-24,TSLA,196.69,199.32,184.81,187.32,3177618
2024-10-25,TSLA,187.32,199.81,185.71,198.11,3449331
2024-10-28,TSLA,198.11,209.54,196.27,207.61,2940694
2024-10-29,TSLA,207.61,212.13,205.20,209.69,1408461
2024-10-30,TSLA,209.69,211.87,200.86,202.97,2251690
2024-10-31,TSLA,202.97,207.96,201.06,206.02,1886557
2024-11-01,TSLA,206.02,207.33,202.64,203.93,1564562
2024-11-04,TSLA,203.93,205.74,201.97,203.78,1046048
2024-11-05,TSLA,203.78,204.29,194.81,195.30,2623661
2024-11-06,TSLA,195.30,200.50,192.82,197.98,1661387
2024-11-07,TSLA,197.98,199.22,190.02,191.21,2514719
2024-11-08,TSLA,191.21,192.15,178.08,178.96,3765019
2024-11-11,TSLA,178.96,180.84,172.08,173.91,2425563
2024-11-12,TSLA,173.91,176.25,168.38,170.68,1896843
2024-11-13,TSLA,170.68,171.28,167.18,167.78,1663409
2024-11-14,TSLA,167.78,170.10,163.34,165.63,1741264
2024-11-15,TSLA,165.63,166.61,165.52,166.50,1444725
2024-11-18,TSLA,166.50,170.21,163.77,167.48,1445733
2024-11-19,TSLA,167.48,172.57,165.61,170.66,1819013
2024-11-20,TSLA,170.66,172.22,167.28,168.82,1365253
2024-11-21,TSLA,168.82,169.68,160.09,160.90,3085010
2024-11-22,TSLA,160.90,173.50,158.39,170.83,3679889
2024-11-25,TSLA,170.83,172.52,161.27,162.88,2904220
2024-11-26,TSLA,162.88,174.00,160.61,171.61,3134555
2024-11-27,TSLA,171.61,177.64,169.15,175.13,1811494
2024-11-28,TSLA,175.13,178.80,172.21,175.87,1441690
2024-11-29,TSLA,175.87,178.35,174.51,176.98,1166379
2024-12-02,TSLA,176.98,190.59,173.23,186.63,3184484
2024-12-03,TSLA,186.63,193.12,183.58,190.01,1897384
2024-12-04,TSLA,190.01,193.06,184.65,187.67,1785018
2024-12-05,TSLA,187.67,190.03,181.48,183.80,1752562
2024-12-06,TSLA,183.80,190.02,181.98,188.16,1987051
2024-12-09,TSLA,188.16,198.55,185.04,195.32,2787720
2024-12-10,TSLA,195.32,201.27,193.08,198.98,2032498
2024-12-11,TSLA,198.98,202.61,192.70,196.28,1516724
2024-12-12,TSLA,196.28,207.07,191.42,202.07,2372194
2024-12-13,TSLA,202.07,206.76,201.54,206.23,2086834
2024-12-16,TSLA,206.23,209.18,199.52,202.42,1646147
2024-12-17,TSLA,202.42,209.25,197.84,204.62,1581054
2024-12-18,TSLA,204.62,215.71,201.25,212.22,2486051
2024-12-19,TSLA,212.22,216.23,211.02,215.01,1672476
2024-12-20,TSLA,215.01,218.84,213.34,217.14,1345472
2024-12-23,TSLA,217.14,222.77,215.85,221.45,1920800
2024-12-24,TSLA,221.45,228.64,218.13,225.26,1894764
2024-12-25,TSLA,225.26,234.39,220.03,229.07,1815412
2024-12-26,TSLA,229.07,234.29,225.26,230.45,1363655
2024-12-27,TSLA,230.45,233.05,222.86,225.40,1806173
2024-12-30,TSLA,225.40,240.43,222.28,237.14,3099402
2024-12-31,TSLA,237.14,239.91,230.69,233.41,1906153
2025-01-01,TSLA,233.41,234.41,230.07,231.06,1399208
2025-01-02,TSLA,231.06,237.84,227.14,233.88,1734658
2025-01-03,TSLA,233.88,240.42,231.51,238.01,1639871
2025-01-06,TSLA,238.01,246.34,232.73,240.99,1769883
2025-01-07,TSLA,240.99,241.67,237.65,238.32,1505713
2025-01-08,TSLA,238.32,242.23,228.72,232.54,2030764
2025-01-09,TSLA,232.54,246.22,229.09,242.63,2681690
2025-01-10,TSLA,242.63,246.78,237.87,242.02,1124262
2025-01-13,TSLA,242.02,258.80,236.38,252.90,2827969
2025-01-14,TSLA,252.90,256.18,245.92,249.15,1557085
2025-01-15,TSLA,249.15,253.51,248.48,252.83,1681908
2025-01-16,TSLA,252.83,254.28,249.08,250.52,1429182
2025-01-17,TSLA,250.52,254.43,248.21,252.11,1191680
2025-01-20,TSLA,252.11,254.00,245.48,247.33,1693450
2025-01-21,TSLA,247.33,253.28,242.16,248.10,1139583
2025-01-22,TSLA,248.10,251.98,231.48,235.17,3358071
2025-01-23,TSLA,235.17,239.07,222.61,226.37,2676092
2025-01-24,TSLA,226.37,230.11,208.91,212.41,3531336
2025-01-27,TSLA,212.41,214.56,208.74,210.87,1430296
