date,ticker,open,high,low,close,volume
2024-04-25,AMD,158.12,163.24,155.94,161.01,1736053
2024-04-26,AMD,161.01,166.20,158.55,163.69,1624199
2024-04-29,AMD,163.69,169.07,160.82,166.16,1800621
2024-04-30,AMD,166.16,168.61,163.31,165.75,1034438
2024-05-01,AMD,165.75,172.10,163.45,169.74,2256259
2024-05-02,AMD,169.74,171.93,163.34,165.48,2079121
2024-05-03,AMD,165.48,171.91,163.65,170.03,2058514
2024-05-06,AMD,170.03,170.05,166.08,166.09,2082899
2024-05-07,AMD,166.09,171.39,162.94,168.20,1411441
2024-05-08,AMD,168.20,170.56,165.72,168.08,1079208
2024-05-09,AMD,168.08,168.40,163.54,163.85,2247291
2024-05-10,AMD,163.85,164.46,162.56,163.17,1108567
2024-05-13,AMD,163.17,166.39,161.03,164.25,1371534
2024-05-14,AMD,164.25,167.46,162.97,166.18,1467836
2024-05-15,AMD,166.18,172.06,164.47,170.31,2253646
2024-05-16,AMD,170.31,177.20,166.71,173.52,1816175
2024-05-17,AMD,173.52,175.10,172.37,173.94,1093584
2024-05-20,AMD,173.94,175.25,171.40,172.70,1306996
2024-05-21,AMD,172.70,175.73,167.52,170.52,1599074
2024-05-22,AMD,170.52,173.58,169.14,172.19,1322903
2024-05-23,AMD,172.19,178.95,169.78,176.48,2225189
2024-05-24,AMD,176.48,188.80,176.45,188.77,3898434
2024-05-27,AMD,188.77,196.68,188.04,195.91,2672321
2024-05-28,AMD,195.91,199.15,188.04,191.19,2020587
2024-05-29,AMD,191.19,192.52,186.32,187.62,1722239
2024-05-30,AMD,187.62,189.25,185.46,187.09,1245420
2024-05-31,AMD,187.09,188.47,183.68,185.05,1356151
2024-06-03,AMD,185.05,188.66,183.86,187.45,1532473
2024-06-04,AMD,187.45,189.68,185.28,187.51,1233352
2024-06-05,AMD,187.51,191.92,186.82,191.22,1913997
2024-06-06,AMD,191.22,194.72,188.58,192.06,1105672
2024-06-07,AMD,192.06,194.26,186.28,188.44,1833007
2024-06-10,AMD,188.44,191.11,186.12,188.78,1066017
2024-06-11,AMD,188.78,192.24,186.90,190.35,1386757
2024-06-12,AMD,190.35,198.79,188.01,196.38,2521239
2024-06-13,AMD,196.38,199.37,191.86,194.83,1260148
2024-06-14,AMD,194.83,196.79,188.59,190.51,2011253
2024-06-17,AMD,190.51,199.53,188.67,197.62,2473297
2024-06-18,AMD,197.62,208.24,195.73,206.27,2975984
2024-06-19,AMD,206.27,215.47,202.69,211.79,2349906
2024-06-20,AMD,211.79,212.78,208.07,209.04,1575434
2024-06-21,AMD,209.04,211.03,203.03,204.98,1870523
2024-06-24,AMD,204.98,207.65,196.62,199.22,2181487
2024-06-25,AMD,199.22,202.95,197.93,201.65,1720314
2024-06-26,AMD,201.65,206.01,199.09,203.44,1610646
2024-06-27,AMD,203.44,204.01,201.95,202.52,1157165
2024-06-28,AMD,202.52,203.96,198.65,200.07,1688178
2024-07-01,AMD,200.07,204.70,198.07,202.67,1545980
2024-07-02,AMD,202.67,204.62,196.78,198.69,1744929
2024-07-03,AMD,198.69,204.93,193.21,199.42,1152432
2024-07-04,AMD,199.42,201.64,194.92,197.12,1494507
2024-07-05,AMD,197.12,198.87,193.41,195.14,1652958
2024-07-08,AMD,195.14,198.84,190.78,194.47,1327928
2024-07-09,AMD,194.47,197.18,186.97,189.62,2263376
2024-07-10,AMD,189.62,195.31,186.45,192.10,1733224
2024-07-11,AMD,192.10,193.49,183.97,185.31,2670324
2024-07-12,AMD,185.31,190.72,182.56,187.93,1728250
2024-07-15,AMD,187.93,189.62,180.59,182.24,2507751
2024-07-16,AMD,182.24,187.76,180.54,186.03,2109834
2024-07-17,AMD,186.03,188.14,179.69,181.75,2178615
2024-07-18,AMD,181.75,184.35,177.08,179.65,1464247
2024-07-19,AMD,179.65,181.08,172.58,173.97,2235768
2024-07-22,AMD,173.97,177.09,167.38,170.44,1924445
2024-07-23,AMD,170.44,173.46,167.19,170.22,958967
2024-07-24,AMD,170.22,170.61,167.12,167.50,1778706
2024-07-25,AMD,167.50,171.01,162.17,165.64,1569319
2024-07-26,AMD,165.64,168.09,163.88,166.33,1172930
2024-07-29,AMD,166.33,167.47,158.71,159.80,2655458
2024-07-30,AMD,159.80,165.17,156.50,161.83,1587186
2024-07-31,AMD,161.83,163.58,161.39,163.13,1226494
2024-08-01,AMD,163.13,165.07,161.62,163.56,1200094
2024-08-02,AMD,163.56,165.42,157.93,159.75,2018570
2024-08-05,AMD,159.75,161.38,157.77,159.40,1302606
2024-08-06,AMD,159.40,162.03,155.02,157.62,1520008
2024-08-07,AMD,157.62,159.40,156.16,157.95,1338079
2024-08-08,AMD,157.95,160.77,155.17,157.99,1273346
2024-08-09,AMD,157.99,160.48,150.40,152.81,2516195
2024-08-12,AMD,152.81,155.24,145.90,148.26,2344647
2024-08-13,AMD,148.26,154.84,145.46,151.97,1996328
2024-08-14,AMD,151.97,159.35,148.44,155.73,2251389
2024-08-15,AMD,155.73,156.05,152.94,153.24,1847827
2024-08-16,AMD,153.24,156.85,152.21,155.80,1929286
2024-08-19,AMD,155.80,157.26,154.67,156.13,1216248
2024-08-20,AMD,156.13,160.88,154.18,158.89,1687696
2024-08-21,AMD,158.89,160.89,153.90,155.86,1680984
2024-08-22,AMD,155.86,158.00,154.23,156.37,1126173
2024-08-23,AMD,156.37,157.32,152.80,153.73,1888404
2024-08-26,AMD,153.73,156.23,149.15,151.62,1533621
2024-08-27,AMD,151.62,152.51,150.05,150.94,1199100
2024-08-28,AMD,150.94,154.88,150.02,153.94,1735744
2024-08-29,AMD,153.94,156.66,149.51,152.20,1516346
2024-08-30,AMD,152.20,156.63,151.12,155.53,1799285
2024-09-02,AMD,155.53,160.86,151.99,157.28,1730070
2024-09-03,AMD,157.28,159.41,152.08,154.17,1892553
2024-09-04,AMD,154.17,158.52,152.63,156.95,1796555
2024-09-05,AMD,156.95,158.43,153.84,155.30,1331717
2024-09-06,AMD,155.30,159.73,151.53,155.95,1386119
2024-09-09,AMD,155.95,160.13,153.93,158.09,1800666
2024-09-10,AMD,158.09,163.15,155.46,160.48,1538827
2024-09-11,AMD,160.48,162.41,157.01,158.91,1588859
2024-09-12,AMD,158.91,160.26,154.89,156.22,1652089
2024-09-13,AMD,156.22,159.53,154.35,157.65,1562025
2024-09-16,AMD,157.65,161.08,156.00,159.41,1449987
2024-09-17,AMD,159.41,161.34,158.83,160.76,1572217
2024-09-18,AMD,160.76,168.69,157.84,165.68,2248158
2024-09-19,AMD,165.68,171.69,165.37,171.37,2631539
2024-09-20,AMD,171.37,182.66,168.16,179.30,2930551
2024-09-23,AMD,179.30,180.77,178.43,179.90,1366166
2024-09-24,AMD,179.90,185.33,175.55,180.95,1508773
2024-09-25,AMD,180.95,183.34,178.47,180.85,1099121
2024-09-26,AMD,180.85,181.04,178.33,178.51,1669813
2024-09-27,AMD,178.51,180.60,170.51,172.53,2362863
2024-09-30,AMD,172.53,177.19,170.47,175.10,1602870
2024-10-01,AMD,175.10,184.55,172.90,182.26,2773944
2024-10-02,AMD,182.26,185.07,177.57,180.35,1479109
2024-10-03,AMD,180.35,186.61,178.80,185.03,2013807
2024-10-04,AMD,185.03,188.15,181.78,184.90,1308331
2024-10-07,AMD,184.90,186.41,179.79,181.27,1864111
2024-10-08,AMD,181.27,186.41,178.78,183.89,1519815
2024-10-09,AMD,183.89,185.62,180.45,182.17,1459976
2024-10-10,AMD,182.17,188.06,180.06,185.91,2083627
2024-10-11,AMD,185.91,189.12,177.38,180.50,2099926
2024-10-14,AMD,180.50,183.98,179.14,182.60,1459117
2024-10-15,AMD,182.60,185.80,179.58,182.77,948488
2024-10-16,AMD,182.77,184.22,182.11,183.56,1196748
2024-10-17,AMD,183.56,185.02,181.95,183.41,1141627
2024-10-18,AMD,183.41,186.36,174.42,177.27,2386702
2024-10-21,AMD,177.27,181.71,176.31,180.72,1780664
2024-10-22,AMD,180.72,183.71,178.18,181.16,1065637
2024-10-23,AMD,181.16,183.07,178.54,180.44,1361102
2024-10-24,AMD,180.44,183.10,177.14,179.79,1142982
2024-10-25,AMD,179.79,183.48,175.77,179.45,983351
2024-10-28,AMD,179.45,179.73,174.73,175.00,2002386
2024-10-29,AMD,175.00,179.01,168.48,172.42,1504203
2024-10-30,AMD,172.42,173.64,169.47,170.67,1661483
2024-10-31,AMD,170.67,172.81,169.23,171.35,1276530
2024-11-01,AMD,171.35,173.42,169.72,171.78,1320575
2024-11-04,AMD,171.78,174.88,166.89,169.96,1637444
2024-11-05,AMD,169.96,173.43,160.72,164.06,2294412
2024-11-06,AMD,164.06,168.68,161.96,166.54,1846854
2024-11-07,AMD,166.54,169.43,164.57,167.45,1440228
2024-11-08,AMD,167.45,167.61,165.73,165.89,1354940
2024-11-11,AMD,165.89,169.49,163.58,167.16,1281484
2024-11-12,AMD,167.16,168.81,159.69,161.28,2494763
2024-11-13,AMD,161.28,163.24,160.28,162.24,1419209
2024-11-14,AMD,162.24,162.42,159.30,159.48,1660298
2024-11-15,AMD,159.48,160.31,156.23,157.04,1684386
2024-11-18,AMD,157.04,160.40,153.86,157.22,1317349
2024-11-19,AMD,157.22,159.14,154.26,156.16,1507661
2024-11-20,AMD,156.16,159.54,150.71,154.04,1814844
2024-11-21,AMD,154.04,156.10,149.48,151.51,1830354
2024-11-22,AMD,151.51,153.19,147.31,148.97,1703593
2024-11-25,AMD,148.97,153.48,147.12,151.60,1950833
2024-11-26,AMD,151.60,154.41,151.10,153.89,1582988
2024-11-27,AMD,153.89,157.25,152.09,155.43,1695743
2024-11-28,AMD,155.43,163.12,153.85,161.48,2784311
2024-11-29,AMD,161.48,163.85,159.28,161.66,1207650
2024-12-02,AMD,161.66,166.13,158.10,162.55,1257949
2024-12-03,AMD,162.55,166.25,160.95,164.63,1488221
2024-12-04,AMD,164.63,169.86,163.80,169.01,2049091
2024-12-05,AMD,169.01,170.87,163.85,165.67,2060895
2024-12-06,AMD,165.67,170.48,160.72,165.53,1196703
2024-12-09,AMD,165.53,170.64,161.41,166.50,1338711
2024-12-10,AMD,166.50,168.72,161.22,163.39,1659909
2024-12-11,AMD,163.39,169.62,160.43,166.60,1719112
2024-12-12,AMD,166.60,168.47,166.53,168.39,1684363
2024-12-13,AMD,168.39,170.33,166.64,168.58,1239356
2024-12-16,AMD,168.58,172.15,159.91,163.37,2333152
2024-12-17,AMD,163.37,168.30,161.87,166.78,1852901
2024-12-18,AMD,166.78,168.96,164.74,166.92,1304743
2024-12-19,AMD,166.92,169.21,162.21,164.48,1591576
2024-12-20,AMD,164.48,167.37,159.76,162.62,1496877
2024-12-23,AMD,162.62,167.57,154.56,159.41,1804189
2024-12-24,AMD,159.41,165.85,157.69,164.09,2324631
2024-12-25,AMD,164.09,168.10,163.62,167.63,1903194
2024-12-26,AMD,167.63,170.74,165.77,168.87,1354124
2024-12-27,AMD,168.87,171.79,165.12,168.02,1356016
2024-12-30,AMD,168.02,170.83,166.56,169.35,1383878
2024-12-31,AMD,169.35,170.13,166.66,167.43,1590557
2025-01-01,AMD,167.43,169.80,165.10,167.47,1018993
2025-01-02,AMD,167.47,170.94,166.78,170.23,1584211
2025-01-03,AMD,170.23,171.29,170.19,171.25,1233515
2025-01-06,AMD,171.25,173.52,167.35,169.60,1439228
2025-01-07,AMD,169.60,169.95,167.03,167.37,1507291
2025-01-08,AMD,167.37,169.76,165.38,167.77,1153932
2025-01-09,AMD,167.77,174.08,164.42,170.67,1643743
2025-01-10,AMD,170.67,171.67,169.77,170.77,1130866
2025-01-13,AMD,170.77,175.83,168.22,173.24,1827476
2025-01-14,AMD,173.24,173.26,172.01,172.04,1194697
2025-01-15,AMD,172.04,173.75,168.75,170.44,1599854
2025-01-16,AMD,170.44,172.22,168.57,170.35,1185355
2025-01-17,AMD,170.35,171.64,166.04,167.31,1981595
2025-01-20,AMD,167.31,170.23,165.17,168.08,1252157
2025-01-21,AMD,168.08,172.00,165.88,169.77,1556418
2025-01-22,AMD,169.77,175.67,167.96,173.82,1855236
2025-01-23,AMD,173.82,179.87,170.30,176.30,1548522
2025-01-24,AMD,176.30,177.43,172.99,174.10,1457729
2025-01-27,AMD,174.10,175.82,167.05,168.71,2178775
