date,ticker,open,high,low,close,volume
2024-06-13,AMZN,393.92,399.92,387.95,393.95,916458
2024-06-14,AMZN,393.95,395.81,383.52,385.34,2004733
2024-06-17,AMZN,385.34,390.03,375.16,379.78,1488051
2024-06-18,AMZN,379.78,386.61,369.16,375.92,1476369
2024-06-19,AMZN,375.92,378.46,369.62,372.14,1477150
2024-06-20,AMZN,372.14,380.64,364.61,373.09,1299026
2024-06-21,AMZN,373.09,378.35,370.31,375.55,1358012
2024-06-24,AMZN,375.55,381.43,371.85,377.70,1458065
2024-06-25,AMZN,377.70,381.79,369.79,373.84,1482994
2024-06-26,AMZN,373.84,380.87,366.44,373.47,1301563
2024-06-27,AMZN,373.47,378.57,368.00,373.10,1049881
2024-06-28,AMZN,373.10,392.16,367.14,386.00,2360692
2024-07-01,AMZN,386.00,392.14,379.72,385.87,1143037
2024-07-02,AMZN,385.87,395.02,377.48,386.62,1356277
2024-07-03,AMZN,386.62,395.25,382.59,391.17,1445808
2024-07-04,AMZN,391.17,394.20,374.99,377.92,2302420
2024-07-05,AMZN,377.92,383.56,374.65,380.28,1251090
2024-07-08,AMZN,380.28,395.25,375.05,389.89,2294517
2024-07-09,AMZN,389.89,395.25,384.11,389.47,1315380
2024-07-10,AMZN,389.47,393.13,387.94,391.60,1277433
2024-07-11,AMZN,391.60,400.81,386.71,395.87,1401191
2024-07-12,AMZN,395.87,409.38,390.61,404.00,2085815
2024-07-15,AMZN,404.00,407.99,399.61,403.59,1026321
2024-07-16,AMZN,403.59,415.28,397.74,409.36,1659504
2024-07-17,AMZN,409.36,410.18,401.45,402.26,1782338
2024-07-18,AMZN,402.26,422.94,394.16,414.58,2295748
2024-07-19,AMZN,414.58,420.76,406.03,412.17,1254777
2024-07-22,AMZN,412.17,417.50,407.17,412.49,1284024
2024-07-23,AMZN,412.49,416.64,409.02,413.16,1059080
2024-07-24,AMZN,413.16,427.65,410.95,425.38,2411389
2024-07-25,AMZN,425.38,431.30,421.16,427.07,1336631
2024-07-26,AMZN,427.07,428.32,415.68,416.91,2081458
2024-07-29,AMZN,416.91,420.39,400.39,403.77,2168556
2024-07-30,AMZN,403.77,410.11,384.95,391.09,2470564
2024-07-31,AMZN,391.09,393.22,383.60,385.70,1719173
2024-08-01,AMZN,385.70,403.19,382.67,400.04,2681094
2024-08-02,AMZN,400.04,404.55,388.65,393.08,1956872
2024-08-05,AMZN,393.08,400.22,379.35,386.36,1586073
2024-08-06,AMZN,386.36,390.99,367.41,371.86,2769226
2024-08-07,AMZN,371.86,376.72,367.42,372.27,1134015
2024-08-08,AMZN,372.27,378.45,358.72,364.77,2005619
2024-08-09,AMZN,364.77,371.34,352.16,358.63,1747623
2024-08-12,AMZN,358.63,378.18,355.66,375.08,3057106
2024-08-13,AMZN,375.08,392.22,366.52,383.47,1894810
2024-08-14,AMZN,383.47,393.01,372.91,382.43,1356436
2024-08-15,AMZN,382.43,386.57,381.98,386.11,1588706
2024-08-16,AMZN,386.11,388.87,381.62,384.36,1478189
2024-08-19,AMZN,384.36,387.45,370.27,373.27,2231137
2024-08-20,AMZN,373.27,389.21,365.08,380.86,1969203
2024-08-21,AMZN,380.86,397.43,377.63,394.09,2333276
2024-08-22,AMZN,394.09,399.04,376.20,380.98,2254278
2024-08-23,AMZN,380.98,395.80,373.30,387.97,1933773
2024-08-26,AMZN,387.97,393.62,377.41,382.99,1679847
2024-08-27,AMZN,382.99,389.94,361.83,368.52,2456463
2024-08-28,AMZN,368.52,372.32,361.60,365.36,1440066
2024-08-29,AMZN,365.36,370.81,359.17,364.60,1211712
2024-08-30,AMZN,364.60,370.24,348.96,354.43,2150110
2024-09-02,AMZN,354.43,365.62,349.04,360.14,1737317
2024-09-03,AMZN,360.14,371.75,354.37,365.88,1916330
2024-09-04,AMZN,365.88,371.04,359.49,364.63,1172837
2024-09-05,AMZN,364.63,371.07,356.52,362.94,1351447
2024-09-06,AMZN,362.94,385.56,361.26,383.78,3421039
2024-09-09,AMZN,383.78,385.39,382.69,384.29,1292397
2024-09-10,AMZN,384.29,386.36,381.82,383.89,1108135
2024-09-11,AMZN,383.89,391.78,361.68,369.27,2671725
2024-09-12,AMZN,369.27,374.63,365.01,370.37,1094917
2024-09-13,AMZN,370.37,374.26,367.64,371.53,1341742
2024-09-16,AMZN,371.53,383.22,367.28,378.89,2079704
2024-09-17,AMZN,378.89,387.51,375.15,383.73,1608358
2024-09-18,AMZN,383.73,389.25,380.51,386.01,1403947
2024-09-19,AMZN,386.01,397.92,380.83,392.66,1633945
2024-09-20,AMZN,392.66,409.33,385.89,402.40,1910664
2024-09-23,AMZN,402.40,411.36,394.38,403.32,1368448
2024-09-24,AMZN,403.32,413.25,397.51,407.38,1621553
2024-09-25,AMZN,407.38,413.83,401.27,407.72,1330978
2024-09-26,AMZN,407.72,415.92,401.75,409.92,1377921
2024-09-27,AMZN,409.92,416.31,402.04,408.40,1165172
2024-09-30,AMZN,408.40,414.01,389.04,394.45,2397644
2024-10-01,AMZN,394.45,400.02,387.58,393.14,1117647
2024-10-02,AMZN,393.14,403.08,390.22,400.11,1642667
2024-10-03,AMZN,400.11,402.74,390.34,392.93,1850601
2024-10-04,AMZN,392.93,400.68,385.84,393.57,1211756
2024-10-07,AMZN,393.57,397.57,392.21,396.20,1557049
2024-10-08,AMZN,396.20,403.26,380.56,387.47,2033341
2024-10-09,AMZN,387.47,395.10,386.78,394.41,1752452
2024-10-10,AMZN,394.41,407.11,386.64,399.24,1680597
2024-10-11,AMZN,399.24,408.60,382.91,392.10,1687191
2024-10-14,AMZN,392.10,400.88,388.97,397.71,1612054
2024-10-15,AMZN,397.71,402.06,389.64,393.95,1538388
2024-10-16,AMZN,393.95,395.57,392.37,393.99,988909
2024-10-17,AMZN,393.99,399.60,386.07,391.65,1337097
2024-10-18,AMZN,391.65,413.61,388.61,410.43,2891936
2024-10-21,AMZN,410.43,415.37,399.08,403.94,1705123
2024-10-22,AMZN,403.94,410.81,389.96,396.70,1781847
2024-10-23,AMZN,396.70,399.92,394.00,397.22,1192355
2024-10-24,AMZN,397.22,407.38,391.08,401.18,1629018
2024-10-25,AMZN,401.18,409.05,384.82,392.52,2122617
2024-10-28,AMZN,392.52,394.69,387.63,389.79,1511253
2024-10-29,AMZN,389.79,405.96,379.53,395.55,1840040
2024-10-30,AMZN,395.55,398.33,389.70,392.46,1529126
2024-10-31,AMZN,392.46,401.44,385.93,394.87,1517035
2024-11-01,AMZN,394.87,407.03,383.77,395.91,1039061
2024-11-04,AMZN,395.91,401.44,386.58,392.05,1326259
2024-11-05,AMZN,392.05,402.34,384.66,394.89,1250877
2024-11-06,AMZN,394.89,398.62,391.89,395.62,1031716
2024-11-07,AMZN,395.62,395.84,389.58,389.80,1589739
2024-11-08,AMZN,389.80,391.15,384.42,385.76,1315387
2024-11-11,AMZN,385.76,396.64,373.82,384.67,1058430
2024-11-12,AMZN,384.67,395.82,380.44,391.51,1909582
2024-11-13,AMZN,391.51,393.56,387.57,389.61,1278517
2024-11-14,AMZN,389.61,401.34,386.72,398.40,1897330
2024-11-15,AMZN,398.40,409.43,393.48,404.45,1601492
2024-11-18,AMZN,404.45,414.04,400.56,410.10,1569059
2024-11-19,AMZN,410.10,421.02,405.98,416.83,1944678
2024-11-20,AMZN,416.83,421.62,407.03,411.76,1587979
2024-11-21,AMZN,411.76,418.85,396.91,403.86,1702634
2024-11-22,AMZN,403.86,406.57,393.58,396.24,1877388
2024-11-25,AMZN,396.24,414.43,388.97,406.96,2124167
2024-11-26,AMZN,406.96,411.61,396.42,401.00,1833146
2024-11-27,AMZN,401.00,409.38,396.11,404.45,1272768
2024-11-28,AMZN,404.45,421.30,399.73,416.45,2429034
2024-11-29,AMZN,416.45,423.03,406.41,412.95,1427698
2024-12-02,AMZN,412.95,417.16,404.08,408.25,1549278
2024-12-03,AMZN,408.25,416.36,401.99,410.08,1162175
2024-12-04,AMZN,410.08,420.09,404.18,414.14,1361628
2024-12-05,AMZN,414.14,428.46,406.69,420.89,1853553
2024-12-06,AMZN,420.89,437.16,414.16,430.28,2035331
2024-12-09,AMZN,430.28,436.17,425.24,431.12,1008301
2024-12-10,AMZN,431.12,440.27,424.53,433.64,1530354
2024-12-11,AMZN,433.64,458.00,428.23,452.37,2815172
2024-12-12,AMZN,452.37,461.46,445.74,454.80,1365560
2024-12-13,AMZN,454.80,458.73,445.81,449.69,1599345
2024-12-16,AMZN,449.69,455.94,446.20,452.43,1494787
2024-12-17,AMZN,452.43,462.63,447.04,457.18,1584350
2024-12-18,AMZN,457.18,465.79,450.94,459.51,1198627
2024-12-19,AMZN,459.51,471.32,451.97,463.71,1438770
2024-12-20,AMZN,463.71,469.08,460.67,466.03,1142227
2024-12-23,AMZN,466.03,472.74,455.08,461.72,1539085
2024-12-24,AMZN,461.72,467.95,459.14,465.35,1574685
2024-12-25,AMZN,465.35,478.98,457.80,471.33,1584129
2024-12-26,AMZN,471.33,482.05,466.24,476.89,1641121
2024-12-27,AMZN,476.89,483.36,467.66,474.09,1159343
2024-12-30,AMZN,474.09,479.90,444.49,450.00,3317450
2024-12-31,AMZN,450.00,454.14,444.65,448.77,1337037
2025-01-01,AMZN,448.77,455.21,445.52,451.93,1202590
2025-01-02,AMZN,451.93,458.44,444.93,451.43,1333518
2025-01-03,AMZN,451.43,456.37,447.78,452.71,1225208
2025-01-06,AMZN,452.71,469.02,443.76,459.93,1765077
2025-01-07,AMZN,459.93,469.15,451.38,460.59,1083294
2025-01-08,AMZN,460.59,467.65,455.20,462.24,1159783
2025-01-09,AMZN,462.24,466.70,456.74,461.19,1204365
2025-01-10,AMZN,461.19,480.78,453.45,472.84,2101267
2025-01-13,AMZN,472.84,480.44,462.66,470.21,1474006
2025-01-14,AMZN,470.21,476.54,463.42,469.74,1158452
2025-01-15,AMZN,469.74,472.61,464.06,466.91,1222808
2025-01-16,AMZN,466.91,475.95,460.82,469.83,1250568
2025-01-17,AMZN,469.83,494.61,464.56,489.13,2595956
2025-01-20,AMZN,489.13,497.98,470.85,479.53,1817730
2025-01-21,AMZN,479.53,493.94,469.75,484.07,1538854
2025-01-22,AMZN,484.07,488.67,470.80,475.31,1657355
2025-01-23,AMZN,475.31,493.28,471.72,489.58,2349018
2025-01-24,AMZN,489.58,498.35,482.92,491.66,1299325
2025-01-27,AMZN,491.66,510.02,482.55,500.74,2004087
