date,ticker,open,high,low,close,volume
2024-03-19,AAPL,77.81,80.66,77.55,80.39,2472198
2024-03-20,AAPL,80.39,81.41,78.14,79.14,1597651
2024-03-21,AAPL,79.14,81.39,77.93,80.16,1553420
2024-03-22,AAPL,80.16,81.22,76.89,77.92,2288528
2024-03-25,AAPL,77.92,82.42,76.82,81.27,2894902
2024-03-26,AAPL,81.27,82.81,78.22,79.74,1666463
2024-03-27,AAPL,79.74,80.29,79.15,79.70,1255202
2024-03-28,AAPL,79.70,81.44,79.30,81.03,1705594
2024-03-29,AAPL,81.03,81.88,76.92,77.73,2715305
2024-04-01,AAPL,77.73,78.19,77.37,77.83,1212201
2024-04-02,AAPL,77.83,79.05,75.98,77.19,1623910
2024-04-03,AAPL,77.19,78.80,76.94,78.54,1805947
2024-04-04,AAPL,78.54,79.14,77.68,78.29,1298953
2024-04-05,AAPL,78.29,79.26,74.86,75.81,2181317
2024-04-08,AAPL,75.81,76.40,75.40,75.99,1097502
2024-04-09,AAPL,75.99,76.15,74.41,74.57,1884076
2024-04-10,AAPL,74.57,75.35,74.34,75.12,1380769
2024-04-11,AAPL,75.12,76.92,74.34,76.13,1551970
2024-04-12,AAPL,76.13,78.36,74.91,77.12,1600790
2024-04-15,AAPL,77.12,78.98,75.58,77.42,1374969
2024-04-16,AAPL,77.42,78.51,76.94,78.02,1552282
2024-04-17,AAPL,78.02,79.52,75.17,76.64,1957301
2024-04-18,AAPL,76.64,78.61,75.40,77.37,1656581
2024-04-19,AAPL,77.37,77.77,76.71,77.10,1131639
2024-04-22,AAPL,77.10,78.29,73.87,75.03,2021600
2024-04-23,AAPL,75.03,76.14,74.79,75.90,1570953
2024-04-24,AAPL,75.90,76.98,72.39,73.44,2240110
2024-04-25,AAPL,73.44,74.06,72.45,73.06,1174924
2024-04-26,AAPL,73.06,75.54,72.08,74.54,1954431
2024-04-29,AAPL,74.54,75.21,73.88,74.55,1217277
2024-04-30,AAPL,74.55,77.08,73.73,76.25,1995896
2024-05-01,AAPL,76.25,78.37,74.85,76.96,1286623
2024-05-02,AAPL,76.96,81.47,75.93,80.39,3020809
2024-05-03,AAPL,80.39,83.54,78.94,82.06,1806727
2024-05-06,AAPL,82.06,83.45,77.74,79.08,2464090
2024-05-07,AAPL,79.08,80.84,78.08,79.83,1539434
2024-05-08,AAPL,79.83,81.42,78.13,79.72,1087423
2024-05-09,AAPL,79.72,80.43,76.22,76.90,2346654
2024-05-10,AAPL,76.90,78.51,76.21,77.81,1612156
2024-05-13,AAPL,77.81,78.01,76.09,76.29,1951765
2024-05-14,AAPL,76.29,77.70,72.09,73.44,2658673
2024-05-15,AAPL,73.44,74.89,72.37,73.82,1374033
2024-05-16,AAPL,73.82,76.07,72.88,75.12,1698820
2024-05-17,AAPL,75.12,75.53,72.79,73.19,2004696
2024-05-20,AAPL,73.19,75.12,71.87,73.80,1611534
2024-05-21,AAPL,73.80,75.06,72.80,74.06,1402339
2024-05-22,AAPL,74.06,74.89,71.51,72.31,1899997
2024-05-23,AAPL,72.31,73.37,71.55,72.60,1158504
2024-05-24,AAPL,72.60,74.21,70.59,72.19,1390257
2024-05-27,AAPL,72.19,73.09,70.99,71.89,1103094
2024-05-28,AAPL,71.89,72.96,69.18,70.22,2091194
2024-05-29,AAPL,70.22,70.89,68.92,69.58,1410295
2024-05-30,AAPL,69.58,70.57,67.17,68.14,1978195
2024-05-31,AAPL,68.14,68.94,66.48,67.27,1685685
2024-06-03,AAPL,67.27,69.54,67.14,69.40,2303879
2024-06-04,AAPL,69.40,72.26,68.98,71.82,2401894
2024-06-05,AAPL,71.82,72.97,71.16,72.31,1232300
2024-06-06,AAPL,72.31,73.41,70.45,71.54,1673200
2024-06-07,AAPL,71.54,72.74,70.52,71.71,1344433
2024-06-10,AAPL,71.71,72.78,70.58,71.65,1015102
2024-06-11,AAPL,71.65,74.19,71.02,73.54,2146329
2024-06-12,AAPL,73.54,77.07,71.94,75.43,2176262
2024-06-13,AAPL,75.43,78.30,73.43,76.28,1556610
2024-06-14,AAPL,76.28,77.86,75.54,77.12,1689819
2024-06-17,AAPL,77.12,78.46,76.43,77.77,1462936
2024-06-18,AAPL,77.77,80.38,76.85,79.45,1984665
2024-06-19,AAPL,79.45,81.50,78.10,80.14,1627981
2024-06-20,AAPL,80.14,81.43,78.28,79.56,1431199
2024-06-21,AAPL,79.56,80.59,78.57,79.60,1096109
2024-06-24,AAPL,79.60,80.51,77.82,78.72,1377090
2024-06-25,AAPL,78.72,83.13,77.09,81.44,2403980
2024-06-26,AAPL,81.44,83.41,80.51,82.46,1537258
2024-06-27,AAPL,82.46,84.51,80.31,82.36,1041717
2024-06-28,AAPL,82.36,83.87,81.12,82.62,1244436
2024-07-01,AAPL,82.62,84.68,82.23,84.28,1843054
2024-07-02,AAPL,84.28,85.64,81.75,83.09,1734874
2024-07-03,AAPL,83.09,83.76,80.71,81.37,1778383
2024-07-04,AAPL,81.37,83.20,79.42,81.25,1051185
2024-07-05,AAPL,81.25,82.31,80.05,81.11,977892
2024-07-08,AAPL,81.11,81.43,79.42,79.73,1623813
2024-07-09,AAPL,79.73,80.48,78.56,79.30,1256455
2024-07-10,AAPL,79.30,81.24,78.75,80.67,1771394
2024-07-11,AAPL,80.67,83.51,79.72,82.54,1965461
2024-07-12,AAPL,82.54,83.47,81.65,82.58,1292055
2024-07-15,AAPL,82.58,84.22,81.35,82.99,1181563
2024-07-16,AAPL,82.99,84.58,81.68,83.27,1198091
2024-07-17,AAPL,83.27,83.82,81.79,82.34,1455145
2024-07-18,AAPL,82.34,83.89,80.68,82.23,1043425
2024-07-19,AAPL,82.23,84.10,80.34,82.21,1042620
2024-07-22,AAPL,82.21,83.81,81.20,82.80,1450807
2024-07-23,AAPL,82.80,83.69,81.30,82.18,1446909
2024-07-24,AAPL,82.18,84.04,80.66,82.51,1405195
2024-07-25,AAPL,82.51,83.96,82.00,83.45,1613229
2024-07-26,AAPL,83.45,84.15,80.01,80.69,2486778
2024-07-29,AAPL,80.69,81.97,79.29,80.57,1080251
2024-07-30,AAPL,80.57,82.30,77.58,79.28,1908475
2024-07-31,AAPL,79.28,80.08,78.59,79.38,1132458
2024-08-01,AAPL,79.38,83.15,78.53,82.27,2364372
2024-08-02,AAPL,82.27,86.02,80.94,84.65,2188325
2024-08-05,AAPL,84.65,85.74,83.26,84.35,1391948
2024-08-06,AAPL,84.35,86.31,84.19,86.16,2109807
2024-08-07,AAPL,86.16,89.27,85.25,88.34,2279363
2024-08-08,AAPL,88.34,89.97,86.36,87.98,1145894
2024-08-09,AAPL,87.98,89.16,86.88,88.06,1124440
2024-08-12,AAPL,88.06,93.01,87.34,92.26,3094341
2024-08-13,AAPL,92.26,93.49,90.88,92.11,1125190
2024-08-14,AAPL,92.11,93.81,90.66,92.35,1180270
2024-08-15,AAPL,92.35,93.89,89.46,90.97,1761500
2024-08-16,AAPL,90.97,91.72,89.53,90.27,1211428
2024-08-19,AAPL,90.27,94.42,88.65,92.75,2076782
2024-08-20,AAPL,92.75,93.96,91.10,92.30,1105743
2024-08-21,AAPL,92.30,94.16,89.67,91.51,1289098
2024-08-22,AAPL,91.51,92.26,88.94,89.68,2094652
2024-08-23,AAPL,89.68,93.53,87.66,91.48,2015351
2024-08-26,AAPL,91.48,92.89,88.83,90.22,1709775
2024-08-27,AAPL,90.22,93.42,88.43,91.60,1852558
2024-08-28,AAPL,91.60,95.27,89.70,93.32,2025468
2024-08-29,AAPL,93.32,95.60,92.70,94.97,1989833
2024-08-30,AAPL,94.97,95.46,93.65,94.14,1522537
2024-09-02,AAPL,94.14,94.54,93.56,93.96,987557
2024-09-03,AAPL,93.96,95.22,93.49,94.75,1611108
2024-09-04,AAPL,94.75,95.09,93.09,93.42,1581680
2024-09-05,AAPL,93.42,94.79,92.22,93.58,1301714
2024-09-06,AAPL,93.58,94.91,91.48,92.79,1472350
2024-09-09,AAPL,92.79,93.63,89.51,90.32,2295803
2024-09-10,AAPL,90.32,91.32,87.85,88.84,1693957
2024-09-11,AAPL,88.84,92.52,87.75,91.41,2448812
2024-09-12,AAPL,91.41,94.94,90.79,94.30,2216597
2024-09-13,AAPL,94.30,95.26,92.70,93.65,1565653
2024-09-16,AAPL,93.65,94.94,89.05,90.30,2469796
2024-09-17,AAPL,90.30,92.29,88.25,90.24,1044443
2024-09-18,AAPL,90.24,90.63,89.26,89.64,1424137
2024-09-19,AAPL,89.64,90.59,88.75,89.70,1280970
2024-09-20,AAPL,89.70,90.93,88.03,89.27,1423209
2024-09-23,AAPL,89.27,90.17,87.66,88.55,1296514
2024-09-24,AAPL,88.55,90.29,85.41,87.11,1914495
2024-09-25,AAPL,87.11,88.80,84.47,86.14,1354635
2024-09-26,AAPL,86.14,87.24,83.00,84.07,2210615
2024-09-27,AAPL,84.07,85.88,82.86,84.66,1435868
2024-09-30,AAPL,84.66,86.27,82.33,83.93,1490357
2024-10-01,AAPL,83.93,85.12,80.00,81.15,2511308
2024-10-02,AAPL,81.15,84.46,78.90,82.18,1654313
2024-10-03,AAPL,82.18,84.64,81.13,83.57,1846131
2024-10-04,AAPL,83.57,85.87,82.68,84.96,1704523
2024-10-07,AAPL,84.96,86.72,80.46,82.16,2327699
2024-10-08,AAPL,82.16,83.63,81.08,82.54,1476390
2024-10-09,AAPL,82.54,83.35,77.96,78.73,2816327
2024-10-10,AAPL,78.73,79.27,76.45,76.98,1938109
2024-10-11,AAPL,76.98,78.93,76.52,78.47,1798253
2024-10-14,AAPL,78.47,79.43,74.54,75.46,2643899
2024-10-15,AAPL,75.46,76.37,74.54,75.46,1160350
2024-10-16,AAPL,75.46,75.95,74.31,74.79,1636621
2024-10-17,AAPL,74.79,76.72,73.57,75.50,1444029
2024-10-18,AAPL,75.50,77.52,74.31,76.32,1506497
2024-10-21,AAPL,76.32,76.36,76.25,76.29,979612
2024-10-22,AAPL,76.29,77.92,75.48,77.10,1333988
2024-10-23,AAPL,77.10,78.74,76.40,78.03,1575861
2024-10-24,AAPL,78.03,80.46,76.91,79.32,1870815
2024-10-25,AAPL,79.32,83.74,77.87,82.24,2765383
2024-10-28,AAPL,82.24,83.38,81.07,82.21,965474
2024-10-29,AAPL,82.21,85.59,80.99,84.34,2270967
2024-10-30,AAPL,84.34,86.36,83.48,85.49,1582804
2024-10-31,AAPL,85.49,86.69,83.18,84.37,1621601
2024-11-01,AAPL,84.37,85.34,83.88,84.85,1142517
2024-11-04,AAPL,84.85,86.17,84.49,85.81,1646092
2024-11-05,AAPL,85.81,86.59,82.88,83.64,1941019
2024-11-06,AAPL,83.64,86.04,82.84,85.23,1986513
2024-11-07,AAPL,85.23,85.76,84.95,85.47,1163059
2024-11-08,AAPL,85.47,86.60,81.23,82.32,2665151
2024-11-11,AAPL,82.32,85.13,80.93,83.71,1758984
2024-11-12,AAPL,83.71,85.12,82.33,83.73,1296885
2024-11-13,AAPL,83.73,86.12,82.79,85.16,1923120
2024-11-14,AAPL,85.16,87.18,83.55,85.57,1442819
2024-11-15,AAPL,85.57,86.78,83.92,85.13,1188266
2024-11-18,AAPL,85.13,88.37,83.84,87.05,2061944
2024-11-19,AAPL,87.05,87.91,84.89,85.74,1674722
2024-11-20,AAPL,85.74,88.81,84.73,87.77,1916738
2024-11-21,AAPL,87.77,88.70,86.06,86.99,1344961
2024-11-22,AAPL,86.99,88.22,85.74,86.98,1031892
2024-11-25,AAPL,86.98,88.72,83.70,85.41,1724069
2024-11-26,AAPL,85.41,88.21,84.94,87.72,2198578
2024-11-27,AAPL,87.72,89.36,84.56,86.17,1718404
2024-11-28,AAPL,86.17,87.53,84.19,85.54,1223585
2024-11-29,AAPL,85.54,86.58,82.90,83.91,1851215
2024-12-02,AAPL,83.91,87.01,82.48,85.55,2008676
2024-12-03,AAPL,85.55,86.74,85.49,86.68,1479118
2024-12-04,AAPL,86.68,88.35,85.25,86.92,1217797
2024-12-05,AAPL,86.92,87.52,85.69,86.29,1350585
2024-12-06,AAPL,86.29,88.69,86.11,88.51,1939230
2024-12-09,AAPL,88.51,91.56,87.05,90.07,1852575
2024-12-10,AAPL,90.07,93.29,89.11,92.30,1931140
2024-12-11,AAPL,92.30,94.21,87.90,89.75,2284232
2024-12-12,AAPL,89.75,92.85,89.69,92.79,2384050
2024-12-13,AAPL,92.79,94.14,92.06,93.41,1249568
2024-12-16,AAPL,93.41,94.41,90.29,91.26,2198009
2024-12-17,AAPL,91.26,91.35,90.57,90.65,1407337
2024-12-18,AAPL,90.65,95.04,89.09,93.43,2123616
2024-12-19,AAPL,93.43,94.73,92.70,94.01,1169065
2024-12-20,AAPL,94.01,94.76,92.71,93.45,1203493
2024-12-23,AAPL,93.45,94.08,91.69,92.31,1616609
2024-12-24,AAPL,92.31,93.20,91.46,92.34,949445
2024-12-25,AAPL,92.34,94.71,89.03,91.37,1420833
2024-12-26,AAPL,91.37,92.72,89.39,90.73,1496784
2024-12-27,AAPL,90.73,94.11,89.64,92.99,2136711
2024-12-30,AAPL,92.99,94.58,91.35,92.94,1046471
2024-12-31,AAPL,92.94,94.12,90.76,91.93,1465569
2025-01-01,AAPL,91.93,95.01,90.72,93.78,2045481
2025-01-02,AAPL,93.78,95.05,92.54,93.81,1174631
2025-01-03,AAPL,93.81,96.37,93.22,95.77,1779059
2025-01-06,AAPL,95.77,97.77,93.77,95.77,1094370
2025-01-07,AAPL,95.77,97.23,94.47,95.93,1143911
2025-01-08,AAPL,95.93,96.55,95.06,95.68,1213068
2025-01-09,AAPL,95.68,98.85,93.56,96.71,1719943
2025-01-10,AAPL,96.71,98.09,95.73,97.11,1322245
2025-01-13,AAPL,97.11,99.68,96.03,98.59,1614433
2025-01-14,AAPL,98.59,100.33,96.99,98.72,1352223
2025-01-15,AAPL,98.72,100.35,97.72,99.34,1475585
2025-01-16,AAPL,99.34,100.54,96.93,98.12,1506712
2025-01-17,AAPL,98.12,99.42,92.93,94.17,2539097
2025-01-20,AAPL,94.17,96.01,93.14,94.98,1446831
2025-01-21,AAPL,94.98,96.39,93.79,95.20,1308654
2025-01-22,AAPL,95.20,96.70,93.92,95.41,1018576
2025-01-23,AAPL,95.41,97.73,93.69,96.00,1521365
2025-01-24,AAPL,96.00,98.45,95.48,97.91,1735851
2025-01-27,AAPL,97.91,100.10,96.95,99.14,1498661
